,date,AGG_Volume,GBTC_Price,GBTC_Volume,BTC_Price,BTC_Volume,IBIT_Price,IBIT_Volume,FBTC_Price,FBTC_Volume,ARKB_Price,ARKB_Volume,BITB_Price,BITB_Volume,BTCO_Price,BTCO_Volume,HODL_Price,HODL_Volume,BRRR_Price,BRRR_Volume,EZBC_Price,EZBC_Volume,BTCW_Price,BTCW_Volume
2018-02-20 00:00:00+00:00,2018-02-20 00:00:00+00:00,138316805.4162979,19.989999771118164,138316805.4162979,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-02-21 00:00:00+00:00,2018-02-21 00:00:00+00:00,106509899.63989258,17.860000610351562,106509899.63989258,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-02-22 00:00:00+00:00,2018-02-22 00:00:00+00:00,112414788.50688934,16.920000076293945,112414788.50688934,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-02-23 00:00:00+00:00,2018-02-23 00:00:00+00:00,80202037.73345947,17.209999084472656,80202037.73345947,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-02-26 00:00:00+00:00,2018-02-26 00:00:00+00:00,71768266.77093506,17.81999969482422,71768266.77093506,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-02-27 00:00:00+00:00,2018-02-27 00:00:00+00:00,63648983.4651947,18.15999984741211,63648983.4651947,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-02-28 00:00:00+00:00,2018-02-28 00:00:00+00:00,36168154.84523773,17.829999923706055,36168154.84523773,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-01 00:00:00+00:00,2018-03-01 00:00:00+00:00,36860650.7768631,18.100000381469727,36860650.7768631,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-02 00:00:00+00:00,2018-03-02 00:00:00+00:00,35978400.0,18.0,35978400.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-05 00:00:00+00:00,2018-03-05 00:00:00+00:00,58493092.918395996,18.610000610351562,58493092.918395996,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-06 00:00:00+00:00,2018-03-06 00:00:00+00:00,67181399.40261841,17.15999984741211,67181399.40261841,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-07 00:00:00+00:00,2018-03-07 00:00:00+00:00,123571590.20309448,15.739999771118164,123571590.20309448,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-08 00:00:00+00:00,2018-03-08 00:00:00+00:00,75306454.90493774,15.739999771118164,75306454.90493774,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-09 00:00:00+00:00,2018-03-09 00:00:00+00:00,65389377.001571655,14.989999771118164,65389377.001571655,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-12 00:00:00+00:00,2018-03-12 00:00:00+00:00,46777695.529174805,15.15999984741211,46777695.529174805,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-13 00:00:00+00:00,2018-03-13 00:00:00+00:00,38592480.49736023,14.800000190734863,38592480.49736023,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-14 00:00:00+00:00,2018-03-14 00:00:00+00:00,73088358.17642212,13.305000305175781,73088358.17642212,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-15 00:00:00+00:00,2018-03-15 00:00:00+00:00,53363516.15123749,13.460000038146973,53363516.15123749,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-16 00:00:00+00:00,2018-03-16 00:00:00+00:00,50024140.39077759,14.229999542236328,50024140.39077759,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-19 00:00:00+00:00,2018-03-19 00:00:00+00:00,44387681.24504089,13.600000381469727,44387681.24504089,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-20 00:00:00+00:00,2018-03-20 00:00:00+00:00,50732081.325531006,14.600000381469727,50732081.325531006,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-21 00:00:00+00:00,2018-03-21 00:00:00+00:00,59649000.0,14.75,59649000.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-22 00:00:00+00:00,2018-03-22 00:00:00+00:00,33312987.36076355,14.09000015258789,33312987.36076355,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-23 00:00:00+00:00,2018-03-23 00:00:00+00:00,31818052.61926651,13.720000267028809,31818052.61926651,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-26 00:00:00+00:00,2018-03-26 00:00:00+00:00,53769038.53607178,12.609999656677246,53769038.53607178,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-27 00:00:00+00:00,2018-03-27 00:00:00+00:00,49167079.21524048,11.949999809265137,49167079.21524048,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-28 00:00:00+00:00,2018-03-28 00:00:00+00:00,43832950.96235275,11.279999732971191,43832950.96235275,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-03-29 00:00:00+00:00,2018-03-29 00:00:00+00:00,54856404.80308533,10.489999771118164,54856404.80308533,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-02 00:00:00+00:00,2018-04-02 00:00:00+00:00,37667776.58748627,11.1899995803833,37667776.58748627,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-03 00:00:00+00:00,2018-04-03 00:00:00+00:00,48258763.29059601,12.670000076293945,48258763.29059601,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-04 00:00:00+00:00,2018-04-04 00:00:00+00:00,38374007.605075836,11.119999885559082,38374007.605075836,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-05 00:00:00+00:00,2018-04-05 00:00:00+00:00,36430989.75734711,11.010000228881836,36430989.75734711,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-06 00:00:00+00:00,2018-04-06 00:00:00+00:00,30958975.559711456,10.550000190734863,30958975.559711456,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-09 00:00:00+00:00,2018-04-09 00:00:00+00:00,22553790.40775299,10.550000190734863,22553790.40775299,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-10 00:00:00+00:00,2018-04-10 00:00:00+00:00,25629370.442390442,11.050000190734863,25629370.442390442,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-11 00:00:00+00:00,2018-04-11 00:00:00+00:00,25424754.986190796,11.479999542236328,25424754.986190796,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-12 00:00:00+00:00,2018-04-12 00:00:00+00:00,53958526.02081299,12.479999542236328,53958526.02081299,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-13 00:00:00+00:00,2018-04-13 00:00:00+00:00,62133866.10374451,13.520000457763672,62133866.10374451,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-16 00:00:00+00:00,2018-04-16 00:00:00+00:00,32695626.75704956,13.180000305175781,32695626.75704956,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-17 00:00:00+00:00,2018-04-17 00:00:00+00:00,38989181.95724487,12.430000305175781,38989181.95724487,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-18 00:00:00+00:00,2018-04-18 00:00:00+00:00,28262103.511428833,13.239999771118164,28262103.511428833,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-19 00:00:00+00:00,2018-04-19 00:00:00+00:00,34344764.04018402,13.649999618530273,34344764.04018402,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-20 00:00:00+00:00,2018-04-20 00:00:00+00:00,60292486.54880524,14.850000381469727,60292486.54880524,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-23 00:00:00+00:00,2018-04-23 00:00:00+00:00,45852175.0,15.25,45852175.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-24 00:00:00+00:00,2018-04-24 00:00:00+00:00,94772755.28812408,16.8799991607666,94772755.28812408,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-25 00:00:00+00:00,2018-04-25 00:00:00+00:00,105110233.87145996,15.069999694824219,105110233.87145996,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-26 00:00:00+00:00,2018-04-26 00:00:00+00:00,46186616.14780426,15.350000381469727,46186616.14780426,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-27 00:00:00+00:00,2018-04-27 00:00:00+00:00,51064750.0,15.5,51064750.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-04-30 00:00:00+00:00,2018-04-30 00:00:00+00:00,37230065.89603424,15.850000381469727,37230065.89603424,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-01 00:00:00+00:00,2018-05-01 00:00:00+00:00,38170204.927921295,14.9399995803833,38170204.927921295,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-02 00:00:00+00:00,2018-05-02 00:00:00+00:00,30147831.123924255,14.4399995803833,30147831.123924255,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-03 00:00:00+00:00,2018-05-03 00:00:00+00:00,58583839.26486969,15.199999809265137,58583839.26486969,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-04 00:00:00+00:00,2018-05-04 00:00:00+00:00,39428669.385910034,15.59000015258789,39428669.385910034,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-07 00:00:00+00:00,2018-05-07 00:00:00+00:00,46794723.83470535,14.970000267028809,46794723.83470535,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-08 00:00:00+00:00,2018-05-08 00:00:00+00:00,36229259.09395218,14.710000038146973,36229259.09395218,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-09 00:00:00+00:00,2018-05-09 00:00:00+00:00,35080698.62575531,14.970000267028809,35080698.62575531,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-10 00:00:00+00:00,2018-05-10 00:00:00+00:00,38876111.796569824,14.579999923706055,38876111.796569824,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-11 00:00:00+00:00,2018-05-11 00:00:00+00:00,55733071.50783539,14.100000381469727,55733071.50783539,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-14 00:00:00+00:00,2018-05-14 00:00:00+00:00,41910800.0,14.5,41910800.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-15 00:00:00+00:00,2018-05-15 00:00:00+00:00,27833100.0,14.25,27833100.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-16 00:00:00+00:00,2018-05-16 00:00:00+00:00,29374125.0,13.75,29374125.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-17 00:00:00+00:00,2018-05-17 00:00:00+00:00,21519464.57529068,13.529999732971191,21519464.57529068,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-18 00:00:00+00:00,2018-05-18 00:00:00+00:00,26259253.203964233,13.53499984741211,26259253.203964233,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-21 00:00:00+00:00,2018-05-21 00:00:00+00:00,16858706.574726105,13.609999656677246,16858706.574726105,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-22 00:00:00+00:00,2018-05-22 00:00:00+00:00,25197311.853027344,13.079999923706055,25197311.853027344,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-23 00:00:00+00:00,2018-05-23 00:00:00+00:00,78715131.72006607,12.220000267028809,78715131.72006607,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-24 00:00:00+00:00,2018-05-24 00:00:00+00:00,27603647.483825684,12.239999771118164,27603647.483825684,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-25 00:00:00+00:00,2018-05-25 00:00:00+00:00,13086764.589118958,12.149999618530273,13086764.589118958,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-29 00:00:00+00:00,2018-05-29 00:00:00+00:00,27051974.150657654,12.149999618530273,27051974.150657654,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-30 00:00:00+00:00,2018-05-30 00:00:00+00:00,21404812.068271637,11.960000038146973,21404812.068271637,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-05-31 00:00:00+00:00,2018-05-31 00:00:00+00:00,17286555.624103546,12.279999732971191,17286555.624103546,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,11347380.35774231,12.100000381469727,11347380.35774231,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-04 00:00:00+00:00,2018-06-04 00:00:00+00:00,15136729.4216156,11.979999542236328,15136729.4216156,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-05 00:00:00+00:00,2018-06-05 00:00:00+00:00,23068837.566375732,12.430000305175781,23068837.566375732,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-06 00:00:00+00:00,2018-06-06 00:00:00+00:00,31970354.510211945,12.449999809265137,31970354.510211945,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-07 00:00:00+00:00,2018-06-07 00:00:00+00:00,13753769.632816315,12.859999656677246,13753769.632816315,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-08 00:00:00+00:00,2018-06-08 00:00:00+00:00,12984479.804992676,12.699999809265137,12984479.804992676,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-11 00:00:00+00:00,2018-06-11 00:00:00+00:00,51795899.15561676,11.699999809265137,51795899.15561676,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-12 00:00:00+00:00,2018-06-12 00:00:00+00:00,39699026.8658638,11.289999961853027,39699026.8658638,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-13 00:00:00+00:00,2018-06-13 00:00:00+00:00,58490802.10494995,10.600000381469727,58490802.10494995,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-14 00:00:00+00:00,2018-06-14 00:00:00+00:00,48271496.88205719,11.529999732971191,48271496.88205719,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-15 00:00:00+00:00,2018-06-15 00:00:00+00:00,27168044.52676773,10.949999809265137,27168044.52676773,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-18 00:00:00+00:00,2018-06-18 00:00:00+00:00,23054720.39794922,11.050000190734863,23054720.39794922,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-19 00:00:00+00:00,2018-06-19 00:00:00+00:00,17516400.0,11.0,17516400.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-20 00:00:00+00:00,2018-06-20 00:00:00+00:00,14396719.496154785,10.899999618530273,14396719.496154785,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-21 00:00:00+00:00,2018-06-21 00:00:00+00:00,11899469.787883759,10.699999809265137,11899469.787883759,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-22 00:00:00+00:00,2018-06-22 00:00:00+00:00,37278091.407966614,10.100000381469727,37278091.407966614,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-25 00:00:00+00:00,2018-06-25 00:00:00+00:00,38435600.748062134,9.800000190734863,38435600.748062134,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-26 00:00:00+00:00,2018-06-26 00:00:00+00:00,34087311.30943298,9.229999542236328,34087311.30943298,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-27 00:00:00+00:00,2018-06-27 00:00:00+00:00,47242550.538253784,8.520000457763672,47242550.538253784,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-28 00:00:00+00:00,2018-06-28 00:00:00+00:00,19435559.087753296,8.9399995803833,19435559.087753296,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-06-29 00:00:00+00:00,2018-06-29 00:00:00+00:00,16143024.49464798,8.529999732971191,16143024.49464798,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-02 00:00:00+00:00,2018-07-02 00:00:00+00:00,43155179.19301987,10.199999809265137,43155179.19301987,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-03 00:00:00+00:00,2018-07-03 00:00:00+00:00,10016006.229019165,10.010000228881836,10016006.229019165,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-05 00:00:00+00:00,2018-07-05 00:00:00+00:00,18629685.353565216,10.050000190734863,18629685.353565216,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-06 00:00:00+00:00,2018-07-06 00:00:00+00:00,13069847.415161133,10.229999542236328,13069847.415161133,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-09 00:00:00+00:00,2018-07-09 00:00:00+00:00,22371600.414276123,10.300000190734863,22371600.414276123,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-10 00:00:00+00:00,2018-07-10 00:00:00+00:00,34578028.70750427,9.270000457763672,34578028.70750427,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-11 00:00:00+00:00,2018-07-11 00:00:00+00:00,8281295.337867737,9.350000381469727,8281295.337867737,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-12 00:00:00+00:00,2018-07-12 00:00:00+00:00,14687456.661987305,9.3100004196167,14687456.661987305,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-13 00:00:00+00:00,2018-07-13 00:00:00+00:00,10544687.738800049,9.239999771118164,10544687.738800049,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-16 00:00:00+00:00,2018-07-16 00:00:00+00:00,31389250.581264496,10.300000190734863,31389250.581264496,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-17 00:00:00+00:00,2018-07-17 00:00:00+00:00,60029503.80420685,11.489999771118164,60029503.80420685,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-18 00:00:00+00:00,2018-07-18 00:00:00+00:00,69314165.51170349,10.829999923706055,69314165.51170349,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-19 00:00:00+00:00,2018-07-19 00:00:00+00:00,35863439.375305176,10.949999809265137,35863439.375305176,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-20 00:00:00+00:00,2018-07-20 00:00:00+00:00,31719600.0,11.0,31719600.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-23 00:00:00+00:00,2018-07-23 00:00:00+00:00,39121871.742248535,11.579999923706055,39121871.742248535,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-24 00:00:00+00:00,2018-07-24 00:00:00+00:00,51295840.9576416,12.260000228881836,51295840.9576416,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-25 00:00:00+00:00,2018-07-25 00:00:00+00:00,37285380.35917282,11.880000114440918,37285380.35917282,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-26 00:00:00+00:00,2018-07-26 00:00:00+00:00,15999830.50441742,12.100000381469727,15999830.50441742,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-27 00:00:00+00:00,2018-07-27 00:00:00+00:00,36829899.41215515,11.949999809265137,36829899.41215515,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-30 00:00:00+00:00,2018-07-30 00:00:00+00:00,25551888.210392,11.109999656677246,25551888.210392,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-07-31 00:00:00+00:00,2018-07-31 00:00:00+00:00,29325006.21471405,10.420000076293945,29325006.21471405,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,18896090.71369171,10.100000381469727,18896090.71369171,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-02 00:00:00+00:00,2018-08-02 00:00:00+00:00,17308305.637931824,10.350000381469727,17308305.637931824,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-03 00:00:00+00:00,2018-08-03 00:00:00+00:00,21823514.17980194,10.149999618530273,21823514.17980194,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-06 00:00:00+00:00,2018-08-06 00:00:00+00:00,23337776.625061035,9.970000267028809,23337776.625061035,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-07 00:00:00+00:00,2018-08-07 00:00:00+00:00,13505316.152572632,10.130000114440918,13505316.152572632,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-08 00:00:00+00:00,2018-08-08 00:00:00+00:00,36751181.270980835,9.729999542236328,36751181.270980835,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-09 00:00:00+00:00,2018-08-09 00:00:00+00:00,21183525.502204895,9.739999771118164,21183525.502204895,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-10 00:00:00+00:00,2018-08-10 00:00:00+00:00,12301440.488815308,9.600000381469727,12301440.488815308,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-13 00:00:00+00:00,2018-08-13 00:00:00+00:00,19753471.6796875,9.40999984741211,19753471.6796875,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-14 00:00:00+00:00,2018-08-14 00:00:00+00:00,18338359.619808197,9.199999809265137,18338359.619808197,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-15 00:00:00+00:00,2018-08-15 00:00:00+00:00,22722444.809246063,9.640000343322754,22722444.809246063,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-16 00:00:00+00:00,2018-08-16 00:00:00+00:00,26602941.1151886,9.100000381469727,26602941.1151886,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-17 00:00:00+00:00,2018-08-17 00:00:00+00:00,27406525.64640045,8.869999885559082,27406525.64640045,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-20 00:00:00+00:00,2018-08-20 00:00:00+00:00,11091912.28981018,8.760000228881836,11091912.28981018,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
2018-08-21 00:00:00+00:00,2018-08-21 00:00:00+00:00,11060889.857292175,8.869999885559082,11060889.857292175,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
